#time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
0.016,-0.07,0.77,0.62,-0.34,0.07,0.50,-0.14,-0.33,-0.04,0.00
0.017,-0.07,0.77,0.62,-0.37,0.09,0.41,-0.14,-0.33,-0.04,0.00
0.022,-0.03,0.75,0.61,-0.37,0.09,0.41,-0.14,-0.33,-0.04,0.00
0.023,-0.07,0.73,0.72,-0.37,0.09,0.41,-0.14,-0.33,-0.04,0.00
0.023,-0.07,0.74,0.68,-0.37,0.09,0.41,-0.14,-0.33,-0.04,0.00
0.041,-0.07,0.74,0.68,-0.37,0.09,0.41,-0.04,-0.05,0.00,0.00
0.042,-0.07,0.74,0.68,-0.06,0.06,-0.16,-0.04,-0.05,0.00,0.00
0.081,-0.07,0.74,0.68,-0.06,0.06,-0.16,0.02,-0.12,0.01,0.00
0.082,-0.05,0.75,0.64,-0.06,0.06,-0.16,0.02,-0.12,0.01,0.00
0.082,-0.03,0.73,0.68,-0.06,0.06,-0.16,0.02,-0.12,0.01,0.00
0.082,-0.01,0.71,0.68,-0.06,0.06,-0.16,0.02,-0.12,0.01,0.00
0.083,-0.01,0.71,0.68,0.13,-0.08,-0.16,0.02,-0.12,0.01,0.00
0.12,-0.01,0.71,0.68,0.13,-0.08,-0.16,-0.08,-0.14,-0.04,0.00
0.121,-0.01,0.71,0.68,0.10,-0.06,-0.17,-0.08,-0.14,-0.04,0.00
0.141,-0.02,0.71,0.68,0.10,-0.06,-0.17,-0.08,-0.14,-0.04,0.00
0.142,-0.02,0.72,0.66,0.10,-0.06,-0.17,-0.08,-0.14,-0.04,0.00
0.142,-0.03,0.72,0.65,0.10,-0.06,-0.17,-0.08,-0.14,-0.04,0.00
0.16,-0.03,0.72,0.65,0.10,-0.06,-0.17,-0.06,-0.09,-0.06,0.00
0.161,-0.03,0.72,0.65,0.16,-0.15,-0.21,-0.06,-0.09,-0.06,0.00
0.2,-0.03,0.72,0.65,0.16,-0.15,-0.21,-0.13,-0.25,-0.17,0.00
0.201,-0.01,0.71,0.67,0.16,-0.15,-0.21,-0.13,-0.25,-0.17,0.00
0.201,-0.00,0.70,0.68,0.16,-0.15,-0.21,-0.13,-0.25,-0.17,0.00
0.202,-0.00,0.69,0.68,0.16,-0.15,-0.21,-0.13,-0.25,-0.17,0.00
0.202,-0.00,0.69,0.68,0.29,-0.24,-0.13,-0.13,-0.25,-0.17,0.00
0.239,-0.00,0.69,0.68,0.31,-0.20,-0.14,-0.13,-0.25,-0.17,0.00
0.241,-0.00,0.69,0.68,0.31,-0.20,-0.14,-0.08,-0.17,-0.31,0.00
0.259,-0.01,0.70,0.68,0.31,-0.20,-0.14,-0.08,-0.17,-0.31,0.00
0.26,-0.04,0.71,0.71,0.31,-0.20,-0.14,-0.08,-0.17,-0.31,0.00
0.26,-0.09,0.71,0.71,0.31,-0.20,-0.14,-0.08,-0.17,-0.31,0.00
0.286,-0.09,0.71,0.71,0.31,-0.20,-0.14,0.08,-0.07,-0.32,0.00
0.287,-0.09,0.71,0.71,0.01,-0.14,0.13,0.08,-0.07,-0.32,0.00
0.318,-0.09,0.71,0.71,0.01,-0.14,0.13,-0.00,-0.14,-0.22,0.00
0.319,-0.08,0.71,0.72,0.01,-0.14,0.13,-0.00,-0.14,-0.22,0.00
0.32,-0.05,0.69,0.73,0.01,-0.14,0.13,-0.00,-0.14,-0.22,0.00
0.32,0.00,0.69,0.75,0.01,-0.14,0.13,-0.00,-0.14,-0.22,0.00
0.321,0.00,0.69,0.75,0.07,-0.21,0.39,-0.00,-0.14,-0.22,0.00
0.359,0.00,0.69,0.75,0.07,-0.21,0.39,0.02,-0.13,-0.30,0.00
0.36,0.00,0.69,0.75,0.11,-0.20,0.37,0.02,-0.13,-0.30,0.00
0.379,0.00,0.66,0.75,0.11,-0.20,0.37,0.02,-0.13,-0.30,0.00
0.38,-0.04,0.68,0.73,0.11,-0.20,0.37,0.02,-0.13,-0.30,0.00
0.381,-0.11,0.76,0.68,0.11,-0.20,0.37,0.02,-0.13,-0.30,0.00
0.397,-0.11,0.76,0.68,0.11,-0.20,0.37,0.24,-0.02,-0.38,0.00
0.399,-0.11,0.76,0.68,0.10,-0.21,0.32,0.24,-0.02,-0.38,0.00
0.441,-0.11,0.76,0.68,0.10,-0.21,0.32,0.33,0.00,-0.21,0.00
0.443,-0.14,0.78,0.66,0.10,-0.21,0.32,0.33,0.00,-0.21,0.00
0.443,-0.10,0.75,0.74,0.10,-0.21,0.32,0.33,0.00,-0.21,0.00
0.444,-0.08,0.66,0.83,0.10,-0.21,0.32,0.33,0.00,-0.21,0.00
0.445,-0.08,0.66,0.83,-0.34,0.00,0.60,0.33,0.00,-0.21,0.00
0.476,-0.08,0.66,0.83,-0.22,-0.18,0.78,0.33,0.00,-0.21,0.00
0.477,-0.08,0.66,0.83,-0.22,-0.18,0.78,0.78,0.01,-0.38,0.00
0.497,-0.06,0.68,0.84,-0.22,-0.18,0.78,0.78,0.01,-0.38,0.00
0.499,-0.09,0.75,0.59,-0.22,-0.18,0.78,0.78,0.01,-0.38,0.00
0.499,-0.12,0.84,0.51,-0.22,-0.18,0.78,0.78,0.01,-0.38,0.00
0.516,-0.12,0.84,0.51,-0.22,-0.18,0.78,0.93,0.04,-0.54,0.00
0.517,-0.12,0.84,0.51,0.06,-0.11,0.09,0.93,0.04,-0.54,0.00
0.555,-0.12,0.84,0.51,0.06,-0.11,0.09,0.52,0.09,-0.16,0.00
0.556,-0.19,0.82,0.58,0.06,-0.11,0.09,0.52,0.09,-0.16,0.00
0.557,-0.24,0.78,0.67,0.06,-0.11,0.09,0.52,0.09,-0.16,0.00
0.558,-0.12,0.90,0.55,0.06,-0.11,0.09,0.52,0.09,-0.16,0.00
0.558,-0.12,0.90,0.55,-0.75,0.46,-0.23,0.52,0.09,-0.16,0.00
0.595,-0.12,0.90,0.55,-0.75,0.46,-0.23,0.36,-0.04,0.24,0.00
0.596,-0.12,0.90,0.55,-0.79,0.35,-0.11,0.36,-0.04,0.24,0.00
0.613,-0.26,0.82,0.58,-0.79,0.35,-0.11,0.36,-0.04,0.24,0.00
0.614,-0.14,0.87,0.64,-0.79,0.35,-0.11,0.36,-0.04,0.24,0.00
0.615,-0.04,0.85,0.57,-0.79,0.35,-0.11,0.36,-0.04,0.24,0.00
0.634,-0.04,0.85,0.57,-0.57,0.38,-0.03,0.36,-0.04,0.24,0.00
0.635,-0.04,0.85,0.57,-0.57,0.38,-0.03,0.31,-0.19,0.54,0.00
0.674,-0.04,0.85,0.57,-0.57,0.38,-0.03,0.30,-0.08,0.44,0.00
0.675,-0.05,0.80,0.51,-0.57,0.38,-0.03,0.30,-0.08,0.44,0.00
0.676,-0.09,0.85,0.48,-0.57,0.38,-0.03,0.30,-0.08,0.44,0.00
0.676,-0.09,0.87,0.51,-0.57,0.38,-0.03,0.30,-0.08,0.44,0.00
0.677,-0.09,0.87,0.51,-0.06,0.19,-0.85,0.30,-0.08,0.44,0.00
0.724,-0.09,0.87,0.51,-0.06,0.19,-0.85,0.15,0.06,0.39,0.00
0.726,-0.09,0.87,0.51,-0.16,0.14,-0.77,0.15,0.06,0.39,0.00
0.734,0.03,0.83,0.59,-0.16,0.14,-0.77,0.15,0.06,0.39,0.00
0.735,0.15,0.76,0.68,-0.16,0.14,-0.77,0.15,0.06,0.39,0.00
0.736,0.03,0.75,0.59,-0.16,0.14,-0.77,0.15,0.06,0.39,0.00
0.753,0.03,0.75,0.59,-0.16,0.14,-0.77,0.38,0.10,-0.17,0.00
0.755,0.03,0.75,0.59,1.28,-0.47,0.53,0.38,0.10,-0.17,0.00
0.792,0.03,0.75,0.59,1.28,-0.47,0.53,0.26,0.12,-0.26,0.00
0.794,0.02,0.81,0.55,1.28,-0.47,0.53,0.26,0.12,-0.26,0.00
0.795,0.00,0.85,0.52,1.28,-0.47,0.53,0.26,0.12,-0.26,0.00
0.795,-0.02,0.83,0.52,1.28,-0.47,0.53,0.26,0.12,-0.26,0.00
0.795,-0.02,0.83,0.52,0.71,-0.03,-0.26,0.26,0.12,-0.26,0.00
0.832,-0.02,0.83,0.52,0.71,-0.03,-0.26,-0.33,-0.26,-0.10,0.00
0.833,-0.02,0.83,0.52,0.66,0.05,-0.36,-0.33,-0.26,-0.10,0.00
0.853,-0.01,0.82,0.53,0.66,0.05,-0.36,-0.33,-0.26,-0.10,0.00
0.854,-0.01,0.79,0.49,0.66,0.05,-0.36,-0.33,-0.26,-0.10,0.00
0.855,-0.02,0.79,0.45,0.66,0.05,-0.36,-0.33,-0.26,-0.10,0.00
0.871,-0.02,0.79,0.45,0.46,-0.11,-0.90,-0.33,-0.26,-0.10,0.00
0.872,-0.02,0.79,0.45,0.46,-0.11,-0.90,-0.63,-0.27,-0.06,0.00
0.911,-0.02,0.79,0.45,0.46,-0.11,-0.90,-0.70,0.08,0.05,0.00
0.912,-0.06,0.82,0.45,0.46,-0.11,-0.90,-0.70,0.08,0.05,0.00
0.912,-0.04,0.84,0.47,0.46,-0.11,-0.90,-0.70,0.08,0.05,0.00
0.913,-0.05,0.83,0.53,0.46,-0.11,-0.90,-0.70,0.08,0.05,0.00
0.913,-0.05,0.83,0.53,0.09,0.35,-1.15,-0.70,0.08,0.05,0.00
0.951,-0.05,0.83,0.53,0.09,0.35,-1.15,-0.86,0.09,0.11,0.00
0.953,-0.05,0.83,0.53,0.07,0.53,-1.36,-0.86,0.09,0.11,0.00
0.971,-0.06,0.77,0.59,0.07,0.53,-1.36,-0.86,0.09,0.11,0.00
0.973,-0.06,0.73,0.64,0.07,0.53,-1.36,-0.86,0.09,0.11,0.00
0.975,-0.10,0.73,0.69,0.07,0.53,-1.36,-0.86,0.09,0.11,0.00
0.991,-0.10,0.73,0.69,0.07,0.53,-1.36,-0.81,0.21,-0.01,0.00
0.992,-0.10,0.73,0.69,-0.11,-0.14,-0.07,-0.81,0.21,-0.01,0.00
1.029,-0.10,0.73,0.69,-0.11,-0.14,-0.07,-0.47,0.22,0.06,0.00
1.03,-0.17,0.78,0.69,-0.11,-0.14,-0.07,-0.47,0.22,0.06,0.00
1.03,-0.17,0.79,0.68,-0.11,-0.14,-0.07,-0.47,0.22,0.06,0.00
1.031,-0.09,0.71,0.74,-0.11,-0.14,-0.07,-0.47,0.22,0.06,0.00
1.031,-0.09,0.71,0.74,-0.71,0.15,0.44,-0.47,0.22,0.06,0.00
1.07,-0.09,0.71,0.74,-0.66,0.22,0.34,-0.47,0.22,0.06,0.00
1.072,-0.09,0.71,0.74,-0.66,0.22,0.34,-0.32,0.17,0.08,0.00
1.091,-0.07,0.70,0.74,-0.66,0.22,0.34,-0.32,0.17,0.08,0.00
1.092,-0.07,0.80,0.73,-0.66,0.22,0.34,-0.32,0.17,0.08,0.00
1.093,-0.08,0.74,0.79,-0.66,0.22,0.34,-0.32,0.17,0.08,0.00
1.11,-0.08,0.74,0.79,0.06,0.09,0.77,-0.32,0.17,0.08,0.00
1.111,-0.08,0.74,0.79,0.06,0.09,0.77,-0.10,0.10,-0.14,0.00
1.149,-0.08,0.74,0.79,0.06,0.09,0.77,-0.05,-0.26,-0.10,0.00
1.15,-0.10,0.65,0.79,0.06,0.09,0.77,-0.05,-0.26,-0.10,0.00
1.151,-0.01,0.71,0.66,0.06,0.09,0.77,-0.05,-0.26,-0.10,0.00
1.152,-0.02,0.71,0.62,0.06,0.09,0.77,-0.05,-0.26,-0.10,0.00
1.152,-0.02,0.71,0.62,0.32,-0.40,0.13,-0.05,-0.26,-0.10,0.00
1.188,-0.02,0.71,0.62,0.32,-0.40,0.13,-0.53,-0.22,0.03,0.00
1.189,-0.02,0.71,0.62,0.25,-0.25,-0.02,-0.53,-0.22,0.03,0.00
1.207,-0.04,0.70,0.70,0.25,-0.25,-0.02,-0.53,-0.22,0.03,0.00
1.209,-0.04,0.74,0.72,0.25,-0.25,-0.02,-0.53,-0.22,0.03,0.00
1.21,-0.03,0.77,0.67,0.25,-0.25,-0.02,-0.53,-0.22,0.03,0.00
1.227,-0.03,0.77,0.67,0.25,-0.25,-0.02,-0.47,0.10,0.09,0.00
1.228,-0.03,0.77,0.67,0.30,0.30,-0.08,-0.47,0.10,0.09,0.00
1.266,-0.03,0.77,0.67,0.31,0.55,-0.47,-0.47,0.10,0.09,0.00
1.267,-0.03,0.77,0.67,0.31,0.55,-0.47,-0.34,0.43,-0.03,0.00
1.268,-0.02,0.76,0.62,0.31,0.55,-0.47,-0.34,0.43,-0.03,0.00
1.268,-0.06,0.71,0.65,0.31,0.55,-0.47,-0.34,0.43,-0.03,0.00
1.269,-0.06,0.80,0.72,0.31,0.55,-0.47,-0.34,0.43,-0.03,0.00
1.307,-0.06,0.80,0.72,0.31,0.55,-0.47,0.07,0.50,-0.62,0.00
1.308,-0.06,0.80,0.72,0.60,0.54,-0.42,0.07,0.50,-0.62,0.00
1.327,-0.09,1.11,0.80,0.60,0.54,-0.42,0.07,0.50,-0.62,0.00
1.328,-0.09,0.90,0.73,0.60,0.54,-0.42,0.07,0.50,-0.62,0.00
1.329,-0.08,0.78,0.73,0.60,0.54,-0.42,0.07,0.50,-0.62,0.00
1.347,-0.08,0.78,0.73,0.60,0.54,-0.42,-0.09,0.24,-1.36,0.00
1.348,-0.08,0.78,0.73,0.64,2.29,0.41,-0.09,0.24,-1.36,0.00
1.386,-0.08,0.78,0.73,0.56,0.29,0.69,-0.09,0.24,-1.36,0.00
1.387,-0.08,0.78,0.73,0.56,0.29,0.69,-0.31,-0.02,-1.02,0.00
1.388,-0.09,0.80,0.79,0.56,0.29,0.69,-0.31,-0.02,-1.02,0.00
1.389,-0.11,0.70,0.81,0.56,0.29,0.69,-0.31,-0.02,-1.02,0.00
1.389,-0.15,0.63,0.78,0.56,0.29,0.69,-0.31,-0.02,-1.02,0.00
1.425,-0.15,0.63,0.78,0.56,0.29,0.69,-0.02,0.09,-0.46,0.00
1.427,-0.15,0.63,0.78,0.68,0.32,0.67,-0.02,0.09,-0.46,0.00
1.444,-0.17,0.67,0.77,0.68,0.32,0.67,-0.02,0.09,-0.46,0.00
1.446,-0.21,0.70,0.76,0.68,0.32,0.67,-0.02,0.09,-0.46,0.00
1.447,-0.22,0.58,0.66,0.68,0.32,0.67,-0.02,0.09,-0.46,0.00
1.465,-0.22,0.58,0.66,0.68,0.32,0.67,0.43,0.70,-0.88,0.00
1.466,-0.22,0.58,0.66,0.32,-0.31,0.24,0.43,0.70,-0.88,0.00
1.504,-0.22,0.58,0.66,0.90,-0.28,-0.96,0.43,0.70,-0.88,0.00
1.507,-0.22,0.58,0.66,0.90,-0.28,-0.96,0.53,0.32,-1.45,0.00
1.507,-0.18,0.56,0.54,0.90,-0.28,-0.96,0.53,0.32,-1.45,0.00
1.509,-0.16,0.68,0.55,0.90,-0.28,-0.96,0.53,0.32,-1.45,0.00
1.509,-0.22,0.72,0.68,0.90,-0.28,-0.96,0.53,0.32,-1.45,0.00
1.544,-0.22,0.72,0.68,0.90,-0.28,-0.96,1.17,0.25,-1.07,0.00
1.546,-0.22,0.72,0.68,1.22,-0.45,-0.60,1.17,0.25,-1.07,0.00
1.564,-0.30,0.58,0.67,1.22,-0.45,-0.60,1.17,0.25,-1.07,0.00
1.566,-0.33,0.50,0.51,1.22,-0.45,-0.60,1.17,0.25,-1.07,0.00
1.566,-0.30,0.65,0.51,1.22,-0.45,-0.60,1.17,0.25,-1.07,0.00
1.584,-0.30,0.65,0.51,1.22,-0.45,-0.60,0.99,0.06,-0.71,0.00
1.585,-0.30,0.65,0.51,0.19,-1.30,-0.56,0.99,0.06,-0.71,0.00
1.627,-0.30,0.65,0.51,-1.29,-1.21,0.27,0.99,0.06,-0.71,0.00
1.628,-0.30,0.65,0.51,-1.29,-1.21,0.27,-0.18,-0.28,-0.75,0.00
1.629,-0.39,0.68,0.59,-1.29,-1.21,0.27,-0.18,-0.28,-0.75,0.00
1.63,-0.50,0.57,0.67,-1.29,-1.21,0.27,-0.18,-0.28,-0.75,0.00
1.63,-0.55,0.47,0.71,-1.29,-1.21,0.27,-0.18,-0.28,-0.75,0.00
1.662,-0.55,0.47,0.71,-1.29,-1.21,0.27,0.02,0.40,-0.86,0.00
1.664,-0.55,0.47,0.71,-0.94,-1.07,0.32,0.02,0.40,-0.86,0.00
1.682,-0.58,0.47,0.67,-0.94,-1.07,0.32,0.02,0.40,-0.86,0.00
1.683,-0.57,0.55,0.62,-0.94,-1.07,0.32,0.02,0.40,-0.86,0.00
1.684,-0.62,0.61,0.66,-0.94,-1.07,0.32,0.02,0.40,-0.86,0.00
1.702,-0.62,0.61,0.66,-0.94,-1.07,0.32,0.68,0.55,-0.57,0.00
1.703,-0.62,0.61,0.66,-1.69,-1.38,0.49,0.68,0.55,-0.57,0.00
1.742,-0.62,0.61,0.66,-1.69,-1.38,0.49,0.68,0.76,-0.69,0.00
1.743,-0.65,0.57,0.66,-1.69,-1.38,0.49,0.68,0.76,-0.69,0.00
1.744,-0.60,0.55,0.67,-1.69,-1.38,0.49,0.68,0.76,-0.69,0.00
1.745,-0.56,0.55,0.66,-1.69,-1.38,0.49,0.68,0.76,-0.69,0.00
1.745,-0.56,0.55,0.66,-1.45,-1.25,0.91,0.68,0.76,-0.69,0.00
1.78,-0.56,0.55,0.66,-1.45,-1.25,0.91,0.53,1.18,-0.73,0.00
1.782,-0.56,0.55,0.66,-0.98,-1.20,1.24,0.53,1.18,-0.73,0.00
1.801,-0.53,0.55,0.58,-0.98,-1.20,1.24,0.53,1.18,-0.73,0.00
1.803,-0.46,0.63,0.51,-0.98,-1.20,1.24,0.53,1.18,-0.73,0.00
1.804,-0.42,0.75,0.51,-0.98,-1.20,1.24,0.53,1.18,-0.73,0.00
1.82,-0.42,0.75,0.51,-0.98,-1.20,1.24,0.37,1.00,-0.49,0.00
1.821,-0.42,0.75,0.51,0.63,-0.31,0.27,0.37,1.00,-0.49,0.00
1.858,-0.42,0.75,0.51,0.63,-0.31,0.27,-0.09,0.57,-0.22,0.00
1.859,-0.43,0.80,0.50,0.63,-0.31,0.27,-0.09,0.57,-0.22,0.00
1.86,-0.48,0.81,0.54,0.63,-0.31,0.27,-0.09,0.57,-0.22,0.00
1.86,-0.51,0.85,0.58,0.63,-0.31,0.27,-0.09,0.57,-0.22,0.00
1.861,-0.51,0.85,0.58,0.75,1.45,0.40,-0.09,0.57,-0.22,0.00
1.899,-0.51,0.85,0.58,0.88,1.52,0.43,-0.09,0.57,-0.22,0.00
1.899,-0.51,0.85,0.58,0.88,1.52,0.43,-0.26,0.49,-0.23,0.00
1.919,-0.45,0.85,0.54,0.88,1.52,0.43,-0.26,0.49,-0.23,0.00
1.92,-0.43,0.86,0.50,0.88,1.52,0.43,-0.26,0.49,-0.23,0.00
1.921,-0.49,0.85,0.48,0.88,1.52,0.43,-0.26,0.49,-0.23,0.00
1.945,-0.49,0.85,0.48,0.88,1.52,0.43,-0.43,0.22,0.03,0.00
1.946,-0.49,0.85,0.48,1.06,1.87,0.02,-0.43,0.22,0.03,0.00
1.977,-0.49,0.85,0.48,-1.07,0.67,0.22,-0.43,0.22,0.03,0.00
1.979,-0.49,0.85,0.48,-1.07,0.67,0.22,-0.10,0.07,0.07,0.00
1.979,-0.60,0.81,0.50,-1.07,0.67,0.22,-0.10,0.07,0.07,0.00
1.98,-0.70,0.76,0.53,-1.07,0.67,0.22,-0.10,0.07,0.07,0.00
1.98,-0.73,0.63,0.55,-1.07,0.67,0.22,-0.10,0.07,0.07,0.00
2.016,-0.73,0.63,0.55,-0.97,0.59,0.40,-0.10,0.07,0.07,0.00
2.017,-0.73,0.63,0.55,-0.97,0.59,0.40,0.48,0.28,-0.12,0.00
2.036,-0.67,0.60,0.52,-0.97,0.59,0.40,0.48,0.28,-0.12,0.00
2.037,-0.62,0.54,0.46,-0.97,0.59,0.40,0.48,0.28,-0.12,0.00
2.037,-0.65,0.51,0.50,-0.97,0.59,0.40,0.48,0.28,-0.12,0.00
2.057,-0.65,0.51,0.50,-0.97,0.59,0.40,0.51,0.20,0.42,0.00
2.058,-0.65,0.51,0.50,-0.71,-1.32,0.24,0.51,0.20,0.42,0.00
2.097,-0.65,0.51,0.50,-0.71,-1.32,0.24,0.77,0.30,0.98,0.00
2.098,-0.65,0.51,0.50,-0.74,-1.06,0.15,0.77,0.30,0.98,0.00
2.099,-0.65,0.57,0.51,-0.74,-1.06,0.15,0.77,0.30,0.98,0.00
2.1,-0.62,0.62,0.44,-0.74,-1.06,0.15,0.77,0.30,0.98,0.00
2.1,-0.61,0.65,0.41,-0.74,-1.06,0.15,0.77,0.30,0.98,0.00
2.135,-0.61,0.65,0.41,-0.96,-1.35,0.39,0.77,0.30,0.98,0.00
2.137,-0.61,0.65,0.41,-0.96,-1.35,0.39,0.60,0.34,1.05,0.00
2.156,-0.63,0.65,0.39,-0.96,-1.35,0.39,0.60,0.34,1.05,0.00
2.157,-0.66,0.58,0.41,-0.96,-1.35,0.39,0.60,0.34,1.05,0.00
2.157,-0.65,0.62,0.49,-0.96,-1.35,0.39,0.60,0.34,1.05,0.00
2.176,-0.65,0.62,0.49,-1.40,-1.55,0.31,0.60,0.34,1.05,0.00
2.178,-0.65,0.62,0.49,-1.40,-1.55,0.31,0.27,0.55,1.20,0.00
2.214,-0.65,0.62,0.49,-1.20,-1.02,-0.18,0.27,0.55,1.20,0.00
2.216,-0.65,0.62,0.49,-1.20,-1.02,-0.18,0.14,0.74,1.27,0.00
2.216,-0.62,0.74,0.46,-1.20,-1.02,-0.18,0.14,0.74,1.27,0.00
2.216,-0.60,0.69,0.30,-1.20,-1.02,-0.18,0.14,0.74,1.27,0.00
2.217,-0.58,0.66,0.32,-1.20,-1.02,-0.18,0.14,0.74,1.27,0.00
2.255,-0.58,0.66,0.32,-1.44,-1.26,0.07,0.14,0.74,1.27,0.00
2.256,-0.58,0.66,0.32,-1.44,-1.26,0.07,0.40,0.70,1.15,0.00
2.274,-0.52,0.70,0.31,-1.44,-1.26,0.07,0.40,0.70,1.15,0.00
2.276,-0.42,0.75,0.27,-1.44,-1.26,0.07,0.40,0.70,1.15,0.00
2.277,-0.34,0.89,0.23,-1.44,-1.26,0.07,0.40,0.70,1.15,0.00
2.294,-0.34,0.89,0.23,0.03,-0.74,-0.31,0.40,0.70,1.15,0.00
2.295,-0.34,0.89,0.23,0.03,-0.74,-0.31,1.10,0.81,1.03,0.00
2.333,-0.34,0.89,0.23,1.99,1.92,0.48,1.10,0.81,1.03,0.00
2.334,-0.34,0.89,0.23,1.99,1.92,0.48,0.80,0.27,1.23,0.00
2.335,-0.33,0.91,0.24,1.99,1.92,0.48,0.80,0.27,1.23,0.00
2.335,-0.13,1.18,0.44,1.99,1.92,0.48,0.80,0.27,1.23,0.00
2.335,-0.10,1.17,0.28,1.99,1.92,0.48,0.80,0.27,1.23,0.00
2.373,-0.10,1.17,0.28,1.99,1.92,0.48,-0.95,-0.31,1.48,0.00
2.375,-0.10,1.17,0.28,1.42,1.78,0.11,-0.95,-0.31,1.48,0.00
2.393,-0.34,0.73,0.00,1.42,1.78,0.11,-0.95,-0.31,1.48,0.00
2.394,-0.17,0.70,0.09,1.42,1.78,0.11,-0.95,-0.31,1.48,0.00
2.396,-0.02,0.95,-0.06,1.42,1.78,0.11,-0.95,-0.31,1.48,0.00
2.413,-0.02,0.95,-0.06,1.50,-0.95,-3.17,-0.95,-0.31,1.48,0.00
2.414,-0.02,0.95,-0.06,1.50,-0.95,-3.17,-1.23,0.63,0.16,0.00
2.453,-0.02,0.95,-0.06,1.50,-0.95,-3.17,-1.14,2.81,-0.99,0.00
2.455,-0.01,1.07,-0.05,1.50,-0.95,-3.17,-1.14,2.81,-0.99,0.00
2.455,-1.15,0.87,0.34,1.50,-0.95,-3.17,-1.14,2.81,-0.99,0.00
2.456,-1.52,0.56,-0.03,1.50,-0.95,-3.17,-1.14,2.81,-0.99,0.00
2.457,-1.52,0.56,-0.03,-4.70,-0.22,-2.36,-1.14,2.81,-0.99,0.00
2.491,-1.52,0.56,-0.03,-4.70,-0.22,-2.36,-0.47,2.50,1.55,0.00
2.492,-1.52,0.56,-0.03,-4.82,-0.39,-2.08,-0.47,2.50,1.55,0.00
2.512,-0.59,0.94,-0.20,-4.82,-0.39,-2.08,-0.47,2.50,1.55,0.00
2.513,-0.40,1.13,0.14,-4.82,-0.39,-2.08,-0.47,2.50,1.55,0.00
2.514,-0.64,1.02,0.41,-4.82,-0.39,-2.08,-0.47,2.50,1.55,0.00
2.531,-0.64,1.02,0.41,-1.78,1.53,-2.30,-0.47,2.50,1.55,0.00
2.533,-0.64,1.02,0.41,-1.78,1.53,-2.30,-2.15,1.38,1.65,0.00
2.573,-0.64,1.02,0.41,-1.78,1.53,-2.30,-2.62,1.45,1.61,0.00
2.575,-0.64,0.87,0.56,-1.78,1.53,-2.30,-2.62,1.45,1.61,0.00
2.576,-0.49,0.81,0.69,-1.78,1.53,-2.30,-2.62,1.45,1.61,0.00
2.577,-0.34,0.83,0.83,-1.78,1.53,-2.30,-2.62,1.45,1.61,0.00
2.578,-0.34,0.83,0.83,-1.52,-0.18,2.60,-2.62,1.45,1.61,0.00
2.609,-0.34,0.83,0.83,-2.02,-0.04,1.95,-2.62,1.45,1.61,0.00
2.61,-0.34,0.83,0.83,-2.02,-0.04,1.95,-2.21,0.91,2.13,0.00
2.628,-0.21,0.75,0.91,-2.02,-0.04,1.95,-2.21,0.91,2.13,0.00
2.629,-0.06,0.66,0.89,-2.02,-0.04,1.95,-2.21,0.91,2.13,0.00
2.63,-0.06,0.59,0.79,-2.02,-0.04,1.95,-2.21,0.91,2.13,0.00
2.65,-0.06,0.59,0.79,-2.02,-0.04,1.95,-1.64,1.83,2.35,0.00
2.651,-0.06,0.59,0.79,1.26,-1.60,3.21,-1.64,1.83,2.35,0.00
2.69,-0.06,0.59,0.79,1.24,-3.25,1.80,-1.64,1.83,2.35,0.00
2.692,-0.06,0.59,0.79,1.24,-3.25,1.80,-1.67,1.71,2.12,0.00
2.693,-0.12,0.52,0.74,1.24,-3.25,1.80,-1.67,1.71,2.12,0.00
2.694,-0.13,0.48,0.75,1.24,-3.25,1.80,-1.67,1.71,2.12,0.00
2.694,0.01,0.42,0.80,1.24,-3.25,1.80,-1.67,1.71,2.12,0.00
2.728,0.01,0.42,0.80,1.24,-3.25,1.80,-1.48,1.00,1.55,0.00
2.73,0.01,0.42,0.80,0.98,-2.97,1.40,-1.48,1.00,1.55,0.00
2.749,0.07,0.46,0.86,0.98,-2.97,1.40,-1.48,1.00,1.55,0.00
2.751,-0.05,0.51,0.83,0.98,-2.97,1.40,-1.48,1.00,1.55,0.00
2.752,-0.12,0.61,0.72,0.98,-2.97,1.40,-1.48,1.00,1.55,0.00
2.767,-0.12,0.61,0.72,0.98,-2.97,1.40,-0.50,1.19,1.22,0.00
2.768,-0.12,0.61,0.72,1.31,-2.36,1.73,-0.50,1.19,1.22,0.00
2.807,-0.12,0.61,0.72,1.31,-2.36,1.73,-0.07,0.94,1.22,0.00
2.809,-0.05,0.70,0.58,1.31,-2.36,1.73,-0.07,0.94,1.22,0.00
2.809,-0.02,0.70,0.55,1.31,-2.36,1.73,-0.07,0.94,1.22,0.00
2.81,-0.00,0.72,0.69,1.31,-2.36,1.73,-0.07,0.94,1.22,0.00
2.81,-0.00,0.72,0.69,1.25,-0.64,-0.18,-0.07,0.94,1.22,0.00
2.847,-0.00,0.72,0.69,1.25,-0.64,-0.18,0.22,0.69,0.85,0.00
2.849,-0.00,0.72,0.69,1.14,-0.73,-0.07,0.22,0.69,0.85,0.00
2.867,-0.01,0.77,0.66,1.14,-0.73,-0.07,0.22,0.69,0.85,0.00
2.868,0.01,0.83,0.46,1.14,-0.73,-0.07,0.22,0.69,0.85,0.00
